Timestamp(ms),Current(uA),D0-D7
448.67,9.424,00000000
448.68,9.337,00000000
448.69,9.468,00000000
448.7,9.512,00000000
448.71,9.512,00000000
448.72,9.512,00000000
448.73,9.687,00000000
448.74,9.512,00000000
448.75,9.512,00000000
448.76,9.512,00000000
448.77,9.599,00000000
448.78,9.468,00000000
448.79,9.424,00000000
448.8,9.643,00000000
448.81,9.424,00000000
448.82,9.424,00000000
448.83,9.337,00000000
448.84,9.556,00000000
448.85,9.424,00000000
448.86,9.468,00000000
448.87,9.512,00000000
448.88,9.424,00000000
448.89,9.380,00000000
448.9,9.380,00000000
448.91,9.424,00000000
448.92,9.249,00000000
448.93,9.380,00000000
448.94,9.556,00000000
448.95,9.512,00000000
448.96,9.643,00000000
448.97,9.862,00000000
448.98,9.731,00000000
448.99,9.599,00000000
449,9.643,00000000
449.01,9.556,00000000
449.02,9.468,00000000
449.03,9.556,00000000
449.04,9.293,00000000
449.05,9.162,00000000
449.06,9.249,00000000
449.07,9.293,00000000
449.08,9.030,00000000
449.09,8.986,00000000
449.1,8.943,00000000
449.11,9.074,00000000
449.12,9.205,00000000
449.13,9.118,00000000
449.14,9.205,00000000
449.15,9.162,00000000
449.16,9.162,00000000
449.17,9.118,00000000
449.18,9.074,00000000
449.19,9.205,00000000
449.2,9.205,00000000
449.21,9.205,00000000
449.22,9.293,00000000
449.23,9.599,00000000
449.24,9.380,00000000
449.25,9.337,00000000
449.26,9.380,00000000
449.27,9.380,00000000
449.28,9.293,00000000
449.29,9.162,00000000
449.3,9.030,00000000
449.31,9.205,00000000
449.32,9.118,00000000
449.33,9.074,00000000
449.34,9.074,00000000
449.35,8.899,00000000
449.36,8.811,00000000
449.37,8.899,00000000
449.38,8.811,00000000
449.39,8.855,00000000
449.4,8.899,00000000
449.41,8.899,00000000
449.42,9.030,00000000
449.43,8.899,00000000
449.44,8.986,00000000
449.45,9.030,00000000
449.46,8.986,00000000
449.47,9.162,00000000
449.48,9.162,00000000
449.49,9.205,00000000
449.5,9.205,00000000
449.51,9.205,00000000
449.52,9.030,00000000
449.53,8.986,00000000
449.54,8.943,00000000
449.55,8.986,00000000
449.56,9.030,00000000
449.57,8.986,00000000
449.58,8.986,00000000
449.59,8.943,00000000
449.6,8.899,00000000
449.61,8.943,00000000
449.62,8.855,00000000
449.63,9.030,00000000
449.64,8.855,00000000
449.65,8.855,00000000
449.66,9.074,00000000
449.67,8.855,00000000
449.68,8.943,00000000
449.69,8.943,00000000
449.7,8.855,00000000
449.71,8.811,00000000
449.72,8.986,00000000
449.73,8.986,00000000
449.74,8.986,00000000
449.75,8.986,00000000
449.76,9.030,00000000
449.77,8.855,00000000
449.78,8.855,00000000
449.79,8.811,00000000
449.8,8.811,00000000
449.81,8.724,00000000
449.82,8.767,00000000
449.83,8.855,00000000
449.84,8.767,00000000
449.85,8.767,00000000
449.86,8.899,00000000
449.87,8.855,00000000
449.88,8.855,00000000
449.89,8.767,00000000
449.9,8.899,00000000
449.91,8.767,00000000
449.92,8.636,00000000
449.93,8.767,00000000
449.94,8.855,00000000
449.95,8.943,00000000
449.96,8.855,00000000
449.97,8.811,00000000
449.98,8.767,00000000
449.99,8.680,00000000
450,8.680,00000000
450.01,8.811,00000000
450.02,8.899,00000000
450.03,8.943,00000000
450.04,8.899,00000000
450.05,8.986,00000000
450.06,8.811,00000000
450.07,8.855,00000000
450.08,8.943,00000000
450.09,8.986,00000000
450.1,8.811,00000000
450.11,8.855,00000000
450.12,8.943,00000000
450.13,8.855,00000000
450.14,8.811,00000000
450.15,8.811,00000000
450.16,8.549,00000000
450.17,8.549,00000000
450.18,8.680,00000000
450.19,8.417,00000000
450.2,8.505,00000000
450.21,8.417,00000000
450.22,8.417,00000000
450.23,8.417,00000000
450.24,8.461,00000000
450.25,8.373,00000000
450.26,8.461,00000000
450.27,8.417,00000000
450.28,8.549,00000000
450.29,8.549,00000000
450.3,8.592,00000000
450.31,8.549,00000000
450.32,8.592,00000000
450.33,8.724,00000000
450.34,8.592,00000000
450.35,8.767,00000000
450.36,8.680,00000000
450.37,8.592,00000000
450.38,8.461,00000000
450.39,8.680,00000000
450.4,8.505,00000000
450.41,8.417,00000000
450.42,8.417,00000000
450.43,8.198,00000000
450.44,8.373,00000000
450.45,8.373,00000000
450.46,8.330,00000000
450.47,8.373,00000000
450.48,8.373,00000000
450.49,8.198,00000000
450.5,8.330,00000000
450.51,8.286,00000000
450.52,8.330,00000000
450.53,8.286,00000000
450.54,8.286,00000000
450.55,8.373,00000000
450.56,8.286,00000000
450.57,8.286,00000000
450.58,8.373,00000000
450.59,8.461,00000000
450.6,8.198,00000000
450.61,8.417,00000000
450.62,8.155,00000000
450.63,8.198,00000000
450.64,8.198,00000000
450.65,8.023,00000000
450.66,7.936,00000000
450.67,8.067,00000000
450.68,7.892,00000000
450.69,7.936,00000000
450.7,7.979,00000000
450.71,7.936,00000000
450.72,8.155,00000000
450.73,8.067,00000000
450.74,8.111,00000000
450.75,8.330,00000000
450.76,8.111,00000000
450.77,8.023,00000000
450.78,8.067,00000000
450.79,8.155,00000000
450.8,8.155,00000000
450.81,8.155,00000000
450.82,8.111,00000000
450.83,8.417,00000000
450.84,8.286,00000000
450.85,8.198,00000000
450.86,8.111,00000000
450.87,8.242,00000000
450.88,8.111,00000000
450.89,7.936,00000000
450.9,8.067,00000000
450.91,7.804,00000000
450.92,7.979,00000000
450.93,7.979,00000000
450.94,8.155,00000000
450.95,7.979,00000000
450.96,7.936,00000000
450.97,7.979,00000000
450.98,8.155,00000000
450.99,8.155,00000000
451,8.111,00000000
451.01,7.979,00000000
451.02,7.760,00000000
451.03,7.892,00000000
451.04,7.979,00000000
451.05,7.848,00000000
451.06,7.760,00000000
451.07,8.023,00000000
451.08,7.804,00000000
451.09,7.979,00000000
451.1,8.111,00000000
451.11,8.111,00000000
451.12,8.111,00000000
451.13,8.067,00000000
451.14,8.067,00000000
451.15,8.155,00000000
451.16,7.848,00000000
451.17,8.111,00000000
451.18,8.023,00000000
451.19,7.936,00000000
451.2,7.936,00000000
451.21,7.804,00000000
451.22,7.717,00000000
451.23,7.979,00000000
451.24,7.760,00000000
451.25,7.760,00000000
451.26,7.804,00000000
451.27,7.717,00000000
451.28,7.629,00000000
451.29,7.629,00000000
451.3,7.717,00000000
451.31,7.717,00000000
451.32,7.804,00000000
451.33,7.760,00000000
451.34,7.629,00000000
451.35,7.717,00000000
451.36,7.542,00000000
451.37,7.542,00000000
451.38,7.585,00000000
451.39,7.629,00000000
451.4,7.760,00000000
451.41,7.673,00000000
451.42,7.804,00000000
451.43,7.717,00000000
451.44,7.760,00000000
451.45,7.892,00000000
451.46,7.936,00000000
451.47,7.848,00000000
451.48,7.892,00000000
451.49,7.936,00000000
451.5,7.760,00000000
451.51,7.717,00000000
451.52,7.629,00000000
451.53,7.760,00000000
451.54,7.717,00000000
451.55,7.629,00000000
451.56,7.585,00000000
451.57,7.585,00000000
451.58,7.498,00000000
451.59,7.542,00000000
451.6,7.542,00000000
451.61,7.542,00000000
451.62,7.585,00000000
451.63,7.366,00000000
451.64,7.410,00000000
451.65,7.323,00000000
451.66,7.410,00000000
451.67,7.410,00000000
451.68,7.410,00000000
451.69,7.542,00000000
451.7,7.542,00000000
451.71,7.804,00000000
451.72,7.629,00000000
451.73,7.542,00000000
451.74,7.410,00000000
451.75,7.629,00000000
451.76,7.366,00000000
451.77,7.498,00000000
451.78,7.629,00000000
451.79,7.585,00000000
451.8,7.760,00000000
451.81,7.542,00000000
451.82,7.542,00000000
451.83,7.454,00000000
451.84,7.498,00000000
451.85,7.498,00000000
451.86,7.498,00000000
451.87,7.585,00000000
451.88,7.629,00000000
451.89,7.629,00000000
451.9,7.366,00000000
451.91,7.585,00000000
451.92,7.629,00000000
451.93,7.673,00000000
451.94,7.804,00000000
451.95,7.804,00000000
451.96,7.760,00000000
451.97,7.804,00000000
451.98,7.760,00000000
451.99,7.717,00000000
452,7.804,00000000
452.01,7.542,00000000
452.02,7.629,00000000
452.03,7.760,00000000
452.04,7.629,00000000
452.05,7.717,00000000
452.06,7.673,00000000
452.07,7.629,00000000
452.08,7.717,00000000
452.09,7.804,00000000
452.1,7.804,00000000
452.11,7.760,00000000
452.12,7.629,00000000
452.13,7.629,00000000
452.14,7.585,00000000
452.15,7.498,00000000
452.16,7.366,00000000
452.17,7.366,00000000
452.18,7.454,00000000
452.19,7.366,00000000
452.2,7.279,00000000
452.21,7.323,00000000
452.22,7.366,00000000
452.23,7.410,00000000
452.24,7.454,00000000
452.25,7.366,00000000
452.26,7.410,00000000
452.27,7.410,00000000
452.28,7.279,00000000
452.29,7.279,00000000
452.3,7.454,00000000
452.31,7.279,00000000
452.32,7.366,00000000
452.33,7.366,00000000
452.34,7.279,00000000
452.35,7.191,00000000
452.36,7.235,00000000
452.37,7.235,00000000
452.38,7.410,00000000
452.39,7.454,00000000
452.4,7.323,00000000
452.41,7.191,00000000
452.42,7.454,00000000
452.43,7.454,00000000
452.44,7.454,00000000
452.45,7.498,00000000
452.46,7.410,00000000
452.47,7.454,00000000
452.48,7.410,00000000
452.49,7.366,00000000
452.5,7.542,00000000
452.51,7.279,00000000
452.52,7.323,00000000
452.53,7.323,00000000
452.54,7.454,00000000
452.55,7.366,00000000
452.56,7.454,00000000
452.57,7.366,00000000
452.58,7.235,00000000
452.59,7.235,00000000
452.6,7.191,00000000
452.61,7.235,00000000
452.62,7.104,00000000
452.63,7.191,00000000
452.64,7.147,00000000
452.65,7.016,00000000
452.66,7.060,00000000
452.67,7.191,00000000
452.68,7.279,00000000
452.69,7.366,00000000
452.7,7.235,00000000
452.71,7.454,00000000
452.72,7.410,00000000
452.73,7.235,00000000
452.74,7.147,00000000
452.75,7.323,00000000
452.76,7.147,00000000
452.77,7.191,00000000
452.78,7.235,00000000
452.79,7.235,00000000
452.8,7.235,00000000
452.81,7.191,00000000
452.82,7.191,00000000
452.83,7.147,00000000
452.84,7.104,00000000
452.85,7.147,00000000
452.86,7.279,00000000
452.87,7.323,00000000
452.88,7.323,00000000
452.89,7.323,00000000
452.9,7.279,00000000
452.91,7.235,00000000
452.92,7.279,00000000
452.93,7.060,00000000
452.94,6.972,00000000
452.95,7.060,00000000
452.96,7.104,00000000
452.97,7.191,00000000
452.98,7.147,00000000
452.99,7.147,00000000
453,7.060,00000000
453.01,7.060,00000000
453.02,7.016,00000000
453.03,7.016,00000000
453.04,7.104,00000000
453.05,6.972,00000000
453.06,6.929,00000000
453.07,6.929,00000000
453.08,6.929,00000000
453.09,7.104,00000000
453.1,7.016,00000000
453.11,7.104,00000000
453.12,7.060,00000000
453.13,7.235,00000000
453.14,7.235,00000000
453.15,7.366,00000000
453.16,7.279,00000000
453.17,7.454,00000000
453.18,7.279,00000000
453.19,7.235,00000000
453.2,7.454,00000000
453.21,7.235,00000000
453.22,7.104,00000000
453.23,7.235,00000000
453.24,7.323,00000000
453.25,7.279,00000000
453.26,7.454,00000000
453.27,7.235,00000000
453.28,7.279,00000000
453.29,7.191,00000000
453.3,7.279,00000000
453.31,7.279,00000000
453.32,7.235,00000000
453.33,7.191,00000000
453.34,7.060,00000000
453.35,7.147,00000000
453.36,7.147,00000000
453.37,7.104,00000000
453.38,7.060,00000000
453.39,7.147,00000000
453.4,6.972,00000000
453.41,7.147,00000000
453.42,7.060,00000000
453.43,7.147,00000000
453.44,7.016,00000000
453.45,7.147,00000000
453.46,7.060,00000000
453.47,7.060,00000000
453.48,7.016,00000000
453.49,6.972,00000000
453.5,7.060,00000000
453.51,7.147,00000000
453.52,7.191,00000000
453.53,7.191,00000000
453.54,6.929,00000000
453.55,7.104,00000000
453.56,7.104,00000000
453.57,7.060,00000000
453.58,6.972,00000000
453.59,6.885,00000000
453.6,7.060,00000000
453.61,7.060,00000000
453.62,7.104,00000000
453.63,7.060,00000000
453.64,7.016,00000000
453.65,7.016,00000000
453.66,7.060,00000000
453.67,6.885,00000000
453.68,6.797,00000000
453.69,6.885,00000000
453.7,6.885,00000000
453.71,6.841,00000000
453.72,6.797,00000000
453.73,6.885,00000000
453.74,6.885,00000000
453.75,6.885,00000000
453.76,6.841,00000000
453.77,6.710,00000000
453.78,6.797,00000000
453.79,6.841,00000000
453.8,6.841,00000000
453.81,6.972,00000000
453.82,7.104,00000000
453.83,7.104,00000000
453.84,7.279,00000000
453.85,7.104,00000000
453.86,7.060,00000000
453.87,7.060,00000000
453.88,6.972,00000000
453.89,6.929,00000000
453.9,6.885,00000000
453.91,6.972,00000000
453.92,6.841,00000000
453.93,7.060,00000000
453.94,6.885,00000000
453.95,6.972,00000000
453.96,6.972,00000000
453.97,6.797,00000000
453.98,6.929,00000000
453.99,6.929,00000000
454,6.972,00000000
454.01,7.016,00000000
454.02,6.797,00000000
454.03,6.753,00000000
454.04,6.797,00000000
454.05,6.929,00000000
454.06,6.885,00000000
454.07,6.797,00000000
454.08,6.885,00000000
454.09,6.797,00000000
454.1,6.929,00000000
454.11,6.929,00000000
454.12,6.929,00000000
454.13,6.797,00000000
454.14,6.797,00000000
454.15,6.841,00000000
454.16,6.753,00000000
454.17,6.359,00000000
454.18,6.710,00000000
454.19,6.666,00000000
454.2,6.578,00000000
454.21,6.666,00000000
454.22,6.447,00000000
454.23,6.578,00000000
454.24,6.578,00000000
454.25,6.359,00000000
454.26,6.535,00000000
454.27,6.622,00000000
454.28,6.710,00000000
454.29,6.753,00000000
454.3,6.710,00000000
454.31,6.710,00000000
454.32,6.753,00000000
454.33,6.622,00000000
454.34,6.710,00000000
454.35,6.753,00000000
454.36,6.753,00000000
454.37,6.885,00000000
454.38,6.885,00000000
454.39,6.929,00000000
454.4,7.016,00000000
454.41,6.972,00000000
454.42,7.060,00000000
454.43,7.016,00000000
454.44,6.972,00000000
454.45,6.929,00000000
454.46,6.841,00000000
454.47,6.797,00000000
454.48,6.710,00000000
454.49,6.710,00000000
454.5,6.710,00000000
454.51,6.578,00000000
454.52,6.578,00000000
454.53,6.622,00000000
454.54,6.535,00000000
454.55,6.447,00000000
454.56,6.359,00000000
454.57,6.403,00000000
454.58,6.359,00000000
454.59,6.403,00000000
454.6,6.272,00000000
454.61,6.359,00000000
454.62,6.666,00000000
454.63,27.769,00000000
454.64,30.528,00000000
454.65,30.966,00000000
454.66,30.790,00000000
454.67,30.922,00000000
454.68,30.659,00000000
454.69,30.834,00000000
454.7,30.528,00000000
454.71,30.484,00000000
454.72,30.484,00000000
454.73,30.484,00000000
454.74,30.396,00000000
454.75,30.528,00000000
454.76,30.396,00000000
454.77,30.353,00000000
454.78,30.221,00000000
454.79,30.309,00000000
454.8,30.221,00000000
454.81,30.002,00000000
454.82,29.915,00000000
454.83,30.090,00000000
454.84,29.740,00000000
454.85,29.696,00000000
454.86,29.608,00000000
454.87,29.740,00000000
454.88,29.740,00000000
454.89,29.696,00000000
454.9,29.652,00000000
454.91,29.783,00000000
454.92,29.740,00000000
454.93,29.783,00000000
454.94,29.740,00000000
454.95,29.740,00000000
454.96,29.783,00000000
454.97,29.871,00000000
454.98,29.740,00000000
454.99,29.696,00000000
455,29.652,00000000
455.01,29.696,00000000
455.02,29.783,00000000
455.03,30.878,00000000
455.04,108.986,00000000
455.05,178.921,00000000
455.06,896.509,00000000
455.07,1421.648,00000000
455.08,1794.474,00000000
455.09,3210.764,00000000
455.1,2926.210,00000000
455.11,2639.341,00000000
455.12,2381.283,00000000
455.13,2147.066,00000000
455.14,1984.459,00000000
455.15,1831.324,00000000
455.16,1678.852,00000000
455.17,1518.390,00000000
455.18,1380.211,00000000
455.19,1259.759,00000000
455.2,1173.982,00000000
455.21,1067.066,00000000
455.22,951.976,00000000
455.23,866.980,00000000
455.24,807.611,00000000
455.25,773.734,00000000
455.26,739.892,00000000
455.27,693.415,00000000
455.28,634.357,00000000
455.29,575.406,00000000
455.3,545.970,00000000
455.31,545.970,00000000
455.32,648.110,00000000
455.33,550.405,00000000
455.34,469.669,00000000
455.35,97.594,00000000
455.36,93.745,00000000
455.37,89.472,00000000
455.38,85.202,00000000
455.39,81.363,00000000
455.4,78.378,00000000
455.41,74.969,00000000
455.42,71.563,00000000
455.43,69.861,00000000
455.44,64.757,00000000
455.45,62.632,00000000
455.46,61.358,00000000
455.47,58.385,00000000
455.48,56.687,00000000
455.49,54.990,00000000
455.5,53.293,00000000
455.51,51.173,00000000
455.52,52.445,00000000
455.53,51.173,00000000
455.54,48.630,00000000
455.55,48.206,00000000
455.56,46.935,00000000
455.57,46.088,00000000
455.58,45.664,00000000
455.59,43.971,00000000
455.6,42.278,00000000
455.61,42.278,00000000
455.62,42.076,00000000
455.63,36.490,00000000
455.64,31.902,00000000
455.65,10.869,00000000
455.66,10.694,00000000
455.67,10.475,00000000
455.68,10.387,00000000
455.69,10.125,00000000
455.7,10.081,00000000
455.71,9.774,00000000
455.72,9.512,00000000
455.73,9.424,00000000
455.74,9.293,00000000
455.75,9.118,00000000
455.76,9.118,00000000
455.77,8.724,00000000
455.78,8.680,00000000
455.79,8.461,00000000
455.8,8.417,00000000
455.81,8.330,00000000
455.82,7.979,00000000
455.83,7.892,00000000
455.84,7.804,00000000
455.85,7.454,00000000
455.86,7.498,00000000
455.87,7.279,00000000
455.88,7.235,00000000
455.89,7.016,00000000
455.9,6.929,00000000
455.91,6.753,00000000
455.92,6.753,00000000
455.93,6.622,00000000
455.94,6.359,00000000
455.95,6.272,00000000
455.96,6.009,00000000
455.97,6.009,00000000
455.98,5.790,00000000
455.99,5.834,00000000
456,5.659,00000000
456.01,5.528,00000000
456.02,5.484,00000000
456.03,5.133,00000000
456.04,5.090,00000000
456.05,5.177,00000000
456.06,5.133,00000000
456.07,5.177,00000000
456.08,5.002,00000000
456.09,4.871,00000000
456.1,4.871,00000000
456.11,4.783,00000000
456.12,4.564,00000000
456.13,4.608,00000000
456.14,4.520,00000000
456.15,4.433,00000000
456.16,4.433,00000000
456.17,4.520,00000000
456.18,4.302,00000000
456.19,4.214,00000000
456.2,3.908,00000000
456.21,3.951,00000000
456.22,4.126,00000000
456.23,4.039,00000000
456.24,4.214,00000000
456.25,4.170,00000000
456.26,4.302,00000000
456.27,4.170,00000000
456.28,4.302,00000000
456.29,4.170,00000000
456.3,3.995,00000000
456.31,4.083,00000000
456.32,3.951,00000000
456.33,3.995,00000000
456.34,4.170,00000000
456.35,4.039,00000000
456.36,4.126,00000000
456.37,4.039,00000000
456.38,4.126,00000000
456.39,3.951,00000000
456.4,3.995,00000000
456.41,3.951,00000000
456.42,3.951,00000000
456.43,3.820,00000000
456.44,3.645,00000000
456.45,3.601,00000000
456.46,3.732,00000000
456.47,3.557,00000000
456.48,3.470,00000000
456.49,3.338,00000000
456.5,3.426,00000000
456.51,3.601,00000000
456.52,3.513,00000000
456.53,3.338,00000000
456.54,3.295,00000000
456.55,3.338,00000000
456.56,3.338,00000000
456.57,3.382,00000000
456.58,3.251,00000000
456.59,3.251,00000000
456.6,3.251,00000000
456.61,3.338,00000000
456.62,3.295,00000000
456.63,3.295,00000000
456.64,3.207,00000000
456.65,3.207,00000000
456.66,3.251,00000000
456.67,3.207,00000000
456.68,3.338,00000000
456.69,3.470,00000000
456.7,3.382,00000000
456.71,3.557,00000000
456.72,3.470,00000000
456.73,3.601,00000000
456.74,3.557,00000000
456.75,3.601,00000000
456.76,3.732,00000000
456.77,3.557,00000000
456.78,3.557,00000000
456.79,3.689,00000000
456.8,3.689,00000000
456.81,3.732,00000000
456.82,3.864,00000000
456.83,3.776,00000000
456.84,3.820,00000000
456.85,3.864,00000000
456.86,3.689,00000000
456.87,3.689,00000000
456.88,3.601,00000000
456.89,3.689,00000000
456.9,3.689,00000000
456.91,3.645,00000000
456.92,3.776,00000000
456.93,3.689,00000000
456.94,3.470,00000000
456.95,3.426,00000000
456.96,3.557,00000000
456.97,3.776,00000000
456.98,3.645,00000000
456.99,3.689,00000000
457,3.776,00000000
457.01,3.951,00000000
457.02,3.689,00000000
457.03,3.820,00000000
457.04,3.864,00000000
457.05,3.908,00000000
457.06,3.951,00000000
457.07,3.951,00000000
457.08,3.995,00000000
457.09,4.039,00000000
457.1,3.908,00000000
457.11,3.951,00000000
457.12,3.908,00000000
457.13,3.951,00000000
457.14,3.864,00000000
457.15,3.864,00000000
457.16,3.951,00000000
457.17,3.864,00000000
457.18,3.951,00000000
457.19,3.908,00000000
457.2,3.864,00000000
457.21,3.732,00000000
457.22,3.776,00000000
457.23,3.908,00000000
457.24,3.908,00000000
457.25,3.995,00000000
457.26,3.995,00000000
457.27,3.951,00000000
457.28,4.126,00000000
457.29,3.951,00000000
457.3,4.039,00000000
457.31,4.126,00000000
457.32,4.039,00000000
457.33,4.126,00000000
457.34,4.214,00000000
457.35,4.170,00000000
457.36,4.083,00000000
457.37,4.083,00000000
457.38,3.908,00000000
457.39,3.951,00000000
457.4,3.908,00000000
457.41,3.820,00000000
457.42,3.908,00000000
457.43,3.864,00000000
457.44,3.776,00000000
457.45,3.820,00000000
457.46,3.689,00000000
457.47,3.864,00000000
457.48,3.645,00000000
457.49,3.776,00000000
457.5,3.820,00000000
457.51,3.995,00000000
457.52,3.995,00000000
457.53,3.776,00000000
457.54,3.820,00000000
457.55,3.776,00000000
457.56,3.820,00000000
457.57,3.732,00000000
457.58,3.776,00000000
457.59,3.951,00000000
457.6,3.995,00000000
457.61,3.864,00000000
457.62,3.995,00000000
457.63,3.820,00000000
457.64,3.908,00000000
457.65,4.126,00000000
457.66,3.864,00000000
457.67,4.039,00000000
457.68,3.732,00000000
457.69,3.820,00000000
457.7,3.864,00000000
457.71,3.732,00000000
457.72,3.732,00000000
457.73,3.864,00000000
457.74,3.732,00000000
457.75,3.645,00000000
457.76,3.689,00000000
457.77,3.382,00000000
457.78,3.470,00000000
457.79,3.601,00000000
457.8,3.601,00000000
457.81,3.864,00000000
457.82,3.732,00000000
457.83,3.864,00000000
457.84,3.864,00000000
457.85,3.776,00000000
457.86,3.864,00000000
457.87,3.908,00000000
457.88,3.908,00000000
457.89,3.995,00000000
457.9,4.039,00000000
457.91,4.126,00000000
457.92,3.908,00000000
457.93,4.126,00000000
457.94,4.170,00000000
457.95,4.083,00000000
457.96,4.170,00000000
457.97,3.995,00000000
457.98,4.039,00000000
457.99,4.083,00000000
458,3.908,00000000
458.01,3.908,00000000
458.02,3.732,00000000
458.03,3.908,00000000
458.04,3.995,00000000
458.05,3.776,00000000
458.06,3.995,00000000
458.07,4.126,00000000
458.08,3.995,00000000
458.09,3.908,00000000
458.1,4.039,00000000
458.11,4.039,00000000
458.12,3.995,00000000
458.13,3.995,00000000
458.14,3.951,00000000
458.15,4.083,00000000
458.16,3.864,00000000
458.17,3.689,00000000
458.18,3.645,00000000
458.19,3.776,00000000
458.2,3.820,00000000
458.21,3.776,00000000
458.22,3.689,00000000
458.23,3.601,00000000
458.24,3.557,00000000
458.25,3.513,00000000
458.26,3.513,00000000
458.27,3.601,00000000
458.28,3.382,00000000
458.29,3.557,00000000
458.3,3.338,00000000
458.31,3.426,00000000
458.32,3.601,00000000
458.33,3.601,00000000
458.34,3.601,00000000
458.35,3.601,00000000
458.36,3.601,00000000
458.37,3.557,00000000
458.38,3.601,00000000
458.39,3.382,00000000
458.4,3.601,00000000
458.41,3.645,00000000
458.42,3.732,00000000
458.43,3.732,00000000
458.44,3.951,00000000
458.45,4.039,00000000
458.46,3.820,00000000
458.47,3.820,00000000
458.48,3.820,00000000
458.49,3.645,00000000
458.5,3.820,00000000
458.51,3.908,00000000
458.52,17.174,00000000
458.53,27.594,00000000
458.54,28.601,00000000
458.55,28.864,00000000
458.56,28.733,00000000
458.57,28.426,00000000
458.58,28.470,00000000
458.59,28.251,00000000
458.6,28.339,00000000
458.61,28.251,00000000
458.62,28.120,00000000
458.63,28.163,00000000
458.64,28.076,00000000
458.65,27.901,00000000
458.66,27.988,00000000
458.67,27.901,00000000
458.68,27.813,00000000
458.69,27.901,00000000
458.7,27.857,00000000
458.71,27.682,00000000
458.72,27.857,00000000
458.73,27.813,00000000
458.74,27.857,00000000
458.75,27.857,00000000
458.76,27.813,00000000
458.77,27.901,00000000
458.78,27.945,00000000
458.79,27.769,00000000
458.8,27.901,00000000
458.81,27.769,00000000
458.82,27.945,00000000
458.83,27.594,00000000
458.84,27.682,00000000
458.85,27.682,00000000
458.86,27.551,00000000
458.87,27.551,00000000
458.88,27.463,00000000
458.89,27.375,00000000
458.9,27.288,00000000
458.91,27.463,00000000
458.92,27.288,00000000
458.93,27.200,00000000
458.94,27.244,00000000
458.95,27.288,00000000
458.96,27.332,00000000
458.97,27.244,00000000
458.98,27.200,00000000
458.99,27.113,00000000
459,27.069,00000000
459.01,26.938,00000000
459.02,26.850,00000000
459.03,27.069,00000000
459.04,26.894,00000000
459.05,26.850,00000000
459.06,26.675,00000000
459.07,26.894,00000000
459.08,26.938,00000000
459.09,26.938,00000000
459.1,26.894,00000000
459.11,26.938,00000000
459.12,26.719,00000000
459.13,26.631,00000000
459.14,26.631,00000000
459.15,26.544,00000000
459.16,26.544,00000000
459.17,26.456,00000000
459.18,26.544,00000000
459.19,26.325,00000000
459.2,26.368,00000000
459.21,26.500,00000000
459.22,26.500,00000000
459.23,26.500,00000000
459.24,26.544,00000000
459.25,26.850,00000000
459.26,26.675,00000000
459.27,26.631,00000000
459.28,26.544,00000000
459.29,26.500,00000000
459.3,26.412,00000000
459.31,26.456,00000000
459.32,26.544,00000000
459.33,26.456,00000000
459.34,26.456,00000000
459.35,26.412,00000000
459.36,26.237,00000000
459.37,26.412,00000000
459.38,26.281,00000000
459.39,26.149,00000000
459.4,26.281,00000000
459.41,26.193,00000000
459.42,25.974,00000000
459.43,25.887,00000000
459.44,25.799,00000000
459.45,25.974,00000000
459.46,25.843,00000000
459.47,25.799,00000000
459.48,25.799,00000000
459.49,25.799,00000000
459.5,25.887,00000000
459.51,26.062,00000000
459.52,25.931,00000000
459.53,25.974,00000000
459.54,25.755,00000000
459.55,25.931,00000000
459.56,25.799,00000000
459.57,25.799,00000000
459.58,25.755,00000000
459.59,25.799,00000000
459.6,25.799,00000000
459.61,25.712,00000000
459.62,25.624,00000000
459.63,25.668,00000000
459.64,25.580,00000000
459.65,25.449,00000000
459.66,25.580,00000000
459.67,25.361,00000000
459.68,25.361,00000000
459.69,25.318,00000000
459.7,25.361,00000000
459.71,25.274,00000000
459.72,25.449,00000000
459.73,25.536,00000000
459.74,25.318,00000000
459.75,25.493,00000000
459.76,25.186,00000000
459.77,25.274,00000000
459.78,25.318,00000000
459.79,25.230,00000000
459.8,25.142,00000000
459.81,25.099,00000000
459.82,25.099,00000000
459.83,25.274,00000000
459.84,25.274,00000000
459.85,25.230,00000000
459.86,25.230,00000000
459.87,25.142,00000000
459.88,25.055,00000000
459.89,25.011,00000000
459.9,25.099,00000000
459.91,25.142,00000000
459.92,24.967,00000000
459.93,25.230,00000000
459.94,25.055,00000000
459.95,24.924,00000000
459.96,24.924,00000000
459.97,24.792,00000000
459.98,24.748,00000000
459.99,24.573,00000000
460,24.573,00000000
460.01,24.486,00000000
460.02,24.529,00000000
460.03,24.529,00000000
460.04,24.529,00000000
460.05,24.486,00000000
460.06,24.267,00000000
460.07,24.311,00000000
460.08,24.311,00000000
460.09,24.267,00000000
460.1,24.004,00000000
460.11,24.004,00000000
460.12,24.179,00000000
460.13,24.048,00000000
460.14,23.829,00000000
460.15,24.048,00000000
460.16,24.092,00000000
460.17,23.960,00000000
460.18,23.960,00000000
460.19,24.048,00000000
460.2,24.179,00000000
460.21,24.004,00000000
460.22,24.048,00000000
460.23,24.267,00000000
460.24,24.179,00000000
460.25,24.179,00000000
460.26,24.179,00000000
460.27,23.917,00000000
460.28,23.917,00000000
460.29,24.048,00000000
460.3,24.179,00000000
460.31,24.135,00000000
