=cmd-param-changed,param="logging enabled",value="on"
~"index,tick,delta_tick,mode,x,y,z,conv_status,read_status\n"
~"1380,3491,2789,1,-1312,-4336,-32528,17,0\n"
~"1381,3493,2791,1,-1392,-4128,-32528,177,0\n"
~"1382,3495,2793,1,-1424,-4288,-32528,145,0\n"
~"1383,3497,2795,1,-1488,-4192,-32528,209,0\n"
~"1384,3499,2797,1,-1584,-4224,-32528,17,0\n"
~"1385,3501,2799,1,-1312,-4256,-32528,113,0\n"
~"1386,3503,2801,1,-1712,-2848,-32528,177,0\n"
~"1387,3505,2803,1,-11312,15072,-32528,241,0\n"
~"1388,3507,2805,1,-10944,15120,-32528,49,0\n"
~"1389,3509,2807,1,-11088,15248,-32528,113,0\n"
~"1390,3511,2809,1,-9248,11072,-32528,209,0\n"
~"1391,3513,2811,1,-976,-4944,-32528,17,0\n"
~"1392,3515,2813,1,-896,-4800,-32528,81,0\n"
~"1393,3517,2815,1,-960,-4944,-32528,145,0\n"
~"1394,3519,2817,1,-768,-4896,-32528,209,0\n"
~"1395,3521,2819,1,-832,-4784,-32528,17,0\n"
~"1396,3523,2821,1,-912,-4864,-32528,81,0\n"
~"1397,3525,2823,1,-1056,-4816,-32528,177,0\n"
~"1398,3527,2825,1,-976,-4880,-32528,241,0\n"
~"1399,3529,2827,1,-752,-5040,-32528,49,0\n"
~"1400,3531,2829,1,-832,-4848,-32528,113,0\n"
~"1401,3533,2831,1,-848,-4992,-32528,177,0\n"
~"1402,3535,2833,1,-752,-4944,-32528,241,0\n"
~"1403,3537,2835,1,-896,-4960,-32528,81,0\n"
~"1404,3539,2837,1,-928,-4832,-32528,145,0\n"
~"1405,3541,2839,1,-800,-4864,-32528,209,0\n"
~"1406,3543,2841,1,9536,8256,-32528,113,0\n"
~"1407,3545,2843,1,16256,16560,-32528,81,0\n"
~"1408,3547,2845,1,15952,16736,-32528,145,0\n"
~"1409,3549,2847,1,16128,16720,-32528,209,0\n"
~"1410,3551,2849,1,16048,16576,-32528,17,0\n"
~"1411,3553,2851,1,-2848,-8160,-32528,81,0\n"
~"1412,3555,2853,1,-2800,-7696,-32528,145,0\n"
~"1413,3557,2855,1,-2864,-7968,-32528,209,0\n"
~"1414,3559,2857,1,-2688,-7760,-32528,17,0\n"
~"1415,3561,2859,1,-2880,-7840,-32528,81,0\n"
~"1416,3563,2861,1,-2720,-7920,-32528,145,0\n"
~"1417,3565,2863,1,-2768,-8016,-32528,209,0\n"
~"1418,3567,2865,1,-2832,-7936,-32528,17,0\n"
~"1419,3570,2868,1,-2928,-7888,-32528,113,0\n"
~"1420,3572,2870,1,-2880,-7920,-32528,177,0\n"
~"1421,3574,2872,1,-2864,-7808,-32528,17,0\n"
~"1422,3576,2874,1,-2736,-7872,-32528,113,0\n"
~"1423,3578,2876,1,-2736,-7920,-32528,177,0\n"
~"1424,3580,2878,1,-2880,-7840,-32528,241,0\n"
~"1425,3582,2880,1,4128,-496,-32528,49,0\n"
~"1426,3584,2882,1,20928,13680,-32528,113,0\n"
~"1427,3586,2884,1,20880,14048,-32528,177,0\n"
~"1428,3588,2886,1,21072,13856,-32528,241,0\n"
~"1429,3590,2888,1,20784,13280,-32528,49,0\n"
~"1430,3592,2890,1,8160,2016,-32528,113,0\n"
~"1431,3594,2892,1,-3040,-7600,-32528,17,0\n"
~"1432,3596,2894,1,-2976,-7520,-32528,241,0\n"
~"1433,3598,2896,1,-3184,-7600,-32528,49,0\n"
~"1434,3600,2898,1,-2800,-7616,-32528,145,0\n"
~"1435,3602,2900,1,-3168,-7584,-32528,209,0\n"
~"1436,3604,2902,1,-2992,-7600,-32528,17,0\n"
~"1437,3606,2904,1,-3136,-7504,-32528,81,0\n"
~"1438,3608,2906,1,-3056,-7584,-32528,145,0\n"
~"1439,3610,2908,1,-2944,-7440,-32528,209,0\n"
~"1440,3612,2910,1,-3088,-7536,-32528,49,0\n"
~"1441,3614,2912,1,-3056,-7600,-32528,113,0\n"
~"1442,3616,2914,1,-2928,-7664,-32528,177,0\n"
~"1443,3618,2916,1,-2880,-7280,-32528,241,0\n"
~"1444,3620,2918,1,8224,-2800,-32528,49,0\n"
~"1445,3622,2920,1,25792,6544,-32528,113,0\n"
~"1446,3624,2922,1,25968,6416,-32528,177,0\n"
~"1447,3626,2924,1,25792,6624,-32528,241,0\n"
~"1448,3628,2926,1,25600,6256,-32528,49,0\n"
~"1449,3630,2928,1,-2880,-6800,-32528,113,0\n"
~"1450,3632,2930,1,-2720,-6768,-32528,177,0\n"
~"1451,3634,2932,1,-2976,-6720,-32528,241,0\n"
~"1452,3636,2934,1,-2896,-6800,-32528,81,0\n"
~"1453,3638,2936,1,-2672,-6768,-32528,145,0\n"
~"1454,3640,2938,1,-2672,-6960,-32528,209,0\n"
~"1455,3642,2940,1,-2688,-6848,-32528,17,0\n"
~"1456,3644,2942,1,-2592,-6816,-32528,177,0\n"
~"1457,3646,2944,1,-2656,-6736,-32528,145,0\n"
~"1458,3648,2946,1,-2720,-6752,-32528,209,0\n"
~"1459,3650,2948,1,-2704,-6848,-32528,49,0\n"
~"1460,3652,2950,1,-2928,-6800,-32528,113,0\n"
~"1461,3654,2952,1,-2752,-6928,-32528,177,0\n"
~"1462,3656,2954,1,-960,-8560,-32528,241,0\n"
~"1463,3658,2956,1,15904,-24432,-32528,49,0\n"
~"1464,3660,2958,1,16016,-24608,-32528,113,0\n"
~"1465,3662,2960,1,16144,-24384,-32528,209,0\n"
~"1466,3664,2962,1,17776,-22768,-32528,17,0\n"
~"1467,3666,2964,1,13392,-14400,-32528,81,0\n"
~"1468,3668,2966,1,4512,-7792,-32528,145,0\n"
~"1469,3671,2969,1,4368,-7632,-32528,241,0\n"
~"1470,3673,2971,1,4256,-7888,-32528,49,0\n"
~"1471,3675,2973,1,4352,-7776,-32528,113,0\n"
~"1472,3677,2975,1,4128,-7536,-32528,177,0\n"
~"1473,3679,2977,1,4176,-7728,-32528,241,0\n"
~"1474,3681,2979,1,4224,-7696,-32528,49,0\n"
~"1475,3683,2981,1,4416,-7696,-32528,113,0\n"
~"1476,3685,2983,1,4336,-7680,-32528,177,0\n"
~"1477,3687,2985,1,4384,-7968,-32528,241,0\n"
~"1478,3689,2987,1,4304,-7664,-32528,81,0\n"
~"1479,3691,2989,1,4416,-7744,-32528,145,0\n"
~"1480,3693,2991,1,4208,-7680,-32528,209,0\n"
~"1481,3695,2993,1,14768,-24464,-32528,113,0\n"
~"1482,3697,2995,1,15024,-24416,-32528,81,0\n"
~"1483,3699,2997,1,14880,-24480,-32528,145,0\n"
~"1484,3701,2999,1,14752,-24336,-32528,209,0\n"
~"1485,3703,3001,1,6720,-14160,-32528,241,0\n"
~"1486,3705,3003,1,1456,-6880,-32528,49,0\n"
~"1487,3707,3005,1,1536,-6960,-32528,113,0\n"
~"1488,3709,3007,1,1584,-7040,-32528,177,0\n"
~"1489,3711,3009,1,1488,-6784,-32528,241,0\n"
~"1490,3713,3011,1,1408,-6944,-32528,49,0\n"
~"1491,3715,3013,1,1408,-6880,-32528,113,0\n"
~"1492,3717,3015,1,1472,-6912,-32528,209,0\n"
~"1493,3719,3017,1,1552,-6768,-32528,17,0\n"
~"1494,3721,3019,1,1408,-7008,-32528,81,0\n"
~"1495,3723,3021,1,1504,-6784,-32528,145,0\n"
~"1496,3725,3023,1,1632,-6912,-32528,209,0\n"
~"1497,3727,3025,1,1552,-6928,-32528,17,0\n"
~"1498,3729,3027,1,1440,-6848,-32528,113,0\n"
~"1499,3731,3029,1,1536,-6944,-32528,177,0\n"
~"1500,3733,3031,1,1552,-7104,-32528,241,0\n"
~"1501,3735,3033,1,1488,-6944,-32528,49,0\n"
~"1502,3737,3035,1,1472,-6896,-32528,113,0\n"
~"1503,3739,3037,1,1520,-7072,-32528,177,0\n"
~"1504,3741,3039,1,1584,-6880,-32528,17,0\n"
~"1505,3743,3041,1,1632,-6928,-32528,81,0\n"
~"1506,3745,3043,1,1376,-6944,-32528,241,0\n"
~"1507,3747,3045,1,1488,-6816,-32528,209,0\n"
~"1508,3749,3047,1,1520,-6784,-32528,17,0\n"
~"1509,3751,3049,1,1584,-6816,-32528,81,0\n"
~"1510,3753,3051,1,1600,-6848,-32528,177,0\n"
~"1511,3755,3053,1,1504,-6768,-32528,241,0\n"
~"1512,3757,3055,1,1360,-7024,-32528,49,0\n"
~"1513,3759,3057,1,1488,-6704,-32528,113,0\n"
~"1514,3761,3059,1,1472,-6784,-32528,177,0\n"
~"1515,3763,3061,1,1456,-6784,-32528,241,0\n"
~"1516,3765,3063,1,-5968,7024,-32528,81,0\n"
~"1517,3767,3065,1,-9424,16528,-32528,145,0\n"
~"1518,3769,3067,1,-9616,16736,-32528,209,0\n"
~"1519,3772,3070,1,-976,-5840,-32528,49,0\n"
~"1520,3774,3072,1,-832,-5824,-32528,113,0\n"
~"1521,3776,3074,1,-848,-5840,-32528,209,0\n"
~"1522,3778,3076,1,-1056,-5728,-32528,17,0\n"
~"1523,3780,3078,1,-832,-5824,-32528,81,0\n"
~"1524,3782,3080,1,-944,-5776,-32528,145,0\n"
~"1525,3784,3082,1,-928,-5792,-32528,209,0\n"
~"1526,3786,3084,1,-976,-5840,-32528,17,0\n"
~"1527,3788,3086,1,-928,-5744,-32528,113,0\n"
~"1528,3790,3088,1,-976,-5696,-32528,177,0\n"
~"1529,3792,3090,1,-960,-5856,-32528,241,0\n"
~"1530,3794,3092,1,-768,-5760,-32528,49,0\n"
~"1531,3796,3094,1,-944,-5808,-32528,209,0\n"
~"1532,3798,3096,1,-928,-5808,-32528,177,0\n"
~"1533,3800,3098,1,-1008,-5792,-32528,241,0\n"
~"1534,3802,3100,1,-1008,-5760,-32528,81,0\n"
~"1535,3804,3102,1,-928,-5840,-32528,145,0\n"
~"1536,3806,3104,1,-864,-5760,-32528,209,0\n"
~"1537,3808,3106,1,-7360,8592,-32528,17,0\n"
~"1538,3810,3108,1,-10464,16080,-32528,81,0\n"
~"1539,3812,3110,1,-10592,16112,-32528,145,0\n"
~"1540,3814,3112,1,-10384,15744,-32528,209,0\n"
~"1541,3816,3114,1,-1152,-5024,-32528,17,0\n"
~"1542,3818,3116,1,-1168,-5008,-32528,81,0\n"
~"1543,3820,3118,1,-1168,-5104,-32528,145,0\n"
~"1544,3822,3120,1,-912,-5040,-32528,209,0\n"
~"1545,3824,3122,1,-1088,-5200,-32528,17,0\n"
~"1546,3826,3124,1,-1136,-5104,-32528,81,0\n"
~"1547,3828,3126,1,-1024,-5056,-32528,177,0\n"
~"1548,3830,3128,1,-992,-4896,-32528,241,0\n"
~"1549,3832,3130,1,-1024,-4992,-32528,49,0\n"
~"1550,3834,3132,1,-1056,-5072,-32528,113,0\n"
~"1551,3836,3134,1,-1024,-4912,-32528,177,0\n"
~"1552,3838,3136,1,-800,-5008,-32528,241,0\n"
~"1553,3840,3138,1,-1056,-5040,-32528,49,0\n"
~"1554,3842,3140,1,-928,-4976,-32528,113,0\n"
~"1555,3844,3142,1,-1232,-4640,-32528,177,0\n"
~"1556,3846,3144,1,-8800,6624,-32528,81,0\n"
~"1557,3848,3146,1,-12896,14304,-32528,49,0\n"
~"1558,3850,3148,1,-12992,14528,-32528,113,0\n"
~"1559,3852,3150,1,-11120,10784,-32528,177,0\n"
~"1560,3854,3152,1,-1808,-3680,-32528,241,0\n"
~"1561,3856,3154,1,-1904,-3664,-32528,81,0\n"
~"1562,3858,3156,1,-1968,-3680,-32528,145,0\n"
~"1563,3860,3158,1,-1904,-3712,-32528,209,0\n"
~"1564,3862,3160,1,-1936,-3584,-32528,17,0\n"
~"1565,3864,3162,1,-1904,-3584,-32528,81,0\n"
~"1566,3866,3164,1,-1952,-3584,-32528,145,0\n"
~"1567,3868,3166,1,-2016,-3648,-32528,209,0\n"
~"1568,3870,3168,1,-1920,-3744,-32528,49,0\n"
~"1569,3873,3171,1,-2096,-3680,-32528,145,0\n"
~"1570,3875,3173,1,-2064,-3648,-32528,209,0\n"
~"1571,3877,3175,1,-1824,-3792,-32528,17,0\n"
~"1572,3879,3177,1,-2016,-3584,-32528,81,0\n"
~"1573,3881,3179,1,-2016,-3696,-32528,145,0\n"
~"1574,3883,3181,1,-1936,-3680,-32528,209,0\n"
~"1575,3885,3183,1,-2032,-3776,-32528,49,0\n"
~"1576,3887,3185,1,12176,9360,-32528,113,0\n"
~"1577,3889,3187,1,18384,15312,-32528,177,0\n"
~"1578,3891,3189,1,18400,15264,-32528,241,0\n"
~"1579,3893,3191,1,18256,15184,-32528,49,0\n"
~"1580,3895,3193,1,6976,3808,-32528,113,0\n"
~"1581,3897,3195,1,-2800,-7152,-32528,17,0\n"
~"1582,3899,3197,1,-2944,-7232,-32528,241,0\n"
~"1583,3901,3199,1,-3024,-7104,-32528,81,0\n"
~"1584,3903,3201,1,-2800,-7168,-32528,145,0\n"
~"1585,3905,3203,1,-2880,-7184,-32528,209,0\n"
~"1586,3907,3205,1,-2928,-7328,-32528,17,0\n"
~"1587,3909,3207,1,-3056,-7312,-32528,81,0\n"
~"1588,3911,3209,1,-2960,-7296,-32528,145,0\n"
~"1589,3913,3211,1,-3024,-7216,-32528,209,0\n"
~"1590,3915,3213,1,-2848,-7312,-32528,17,0\n"
~"1591,3917,3215,1,-2864,-7248,-32528,81,0\n"
~"1592,3919,3217,1,-2976,-7168,-32528,145,0\n"
~"1593,3921,3219,1,-3008,-7296,-32528,209,0\n"
~"1594,3923,3221,1,-3056,-7136,-32528,17,0\n"
~"1595,3925,3223,1,-2960,-7168,-32528,113,0\n"
~"1596,3927,3225,1,5424,2432,-32528,177,0\n"
~"1597,3929,3227,1,18944,14720,-32528,241,0\n"
~"1598,3931,3229,1,18480,15344,-32528,49,0\n"
~"1599,3933,3231,1,18544,15168,-32528,113,0\n"
~"1600,3935,3233,1,18464,15472,-32528,177,0\n"
~"1601,3937,3235,1,18352,15024,-32528,241,0\n"
~"1602,3939,3237,1,-944,-4672,-32528,49,0\n"
~"1603,3941,3239,1,-3344,-7232,-32528,113,0\n"
~"1604,3943,3241,1,-3392,-7520,-32528,177,0\n"
~"1605,3945,3243,1,-3392,-7488,-32528,241,0\n"
~"1606,3947,3245,1,-3312,-7552,-32528,177,0\n"
~"1607,3949,3247,1,-3456,-7344,-32528,145,0\n"
~"1608,3951,3249,1,-3360,-7392,-32528,209,0\n"
~"1609,3953,3251,1,-3424,-7264,-32528,17,0\n"
~"1610,3955,3253,1,-3424,-7472,-32528,81,0\n"
~"1611,3957,3255,1,-3392,-7440,-32528,145,0\n"
~"1612,3959,3257,1,-3216,-7424,-32528,209,0\n"
~"1613,3961,3259,1,-3296,-7424,-32528,17,0\n"
~"1614,3963,3261,1,-3488,-7248,-32528,81,0\n"
~"1615,3965,3263,1,-1904,-5584,-32528,145,0\n"
~"1616,3967,3265,1,20464,13504,-32528,209,0\n"
~"1617,3969,3267,1,20512,13712,-32528,17,0\n"
~"1618,3971,3269,1,20448,13616,-32528,81,0\n"
~"1619,3974,3272,1,20320,13184,-32528,177,0\n"
~"1620,3976,3274,1,-3472,-7584,-32528,241,0\n"
~"1621,3978,3276,1,-3456,-7440,-32528,49,0\n"
~"1622,3980,3278,1,-3344,-7536,-32528,113,0\n"
~"1623,3982,3280,1,-3488,-7520,-32528,209,0\n"
~"1624,3984,3282,1,-3520,-7600,-32528,17,0\n"
~"1625,3986,3284,1,-3504,-7552,-32528,81,0\n"
~"1626,3988,3286,1,-3424,-7456,-32528,145,0\n"
~"1627,3990,3288,1,-3488,-7520,-32528,209,0\n"
~"1628,3992,3290,1,-3408,-7456,-32528,17,0\n"
~"1629,3994,3292,1,-3504,-7584,-32528,113,0\n"
~"1630,3996,3294,1,-3504,-7408,-32528,177,0\n"
~"1631,3998,3296,1,-3552,-7488,-32528,81,0\n"
~"1632,4000,3298,1,-3328,-7408,-32528,49,0\n"
~"1633,4002,3300,1,-3488,-7584,-32528,113,0\n"
~"1634,4004,3302,1,-3488,-7552,-32528,177,0\n"
~"1635,4006,3304,1,-2880,-6912,-32528,241,0\n"
~"1636,4008,3306,1,21168,12784,-32528,49,0\n"
~"1637,4010,3308,1,20224,13840,-32528,113,0\n"
~"1638,4012,3310,1,20160,14160,-32528,177,0\n"
~"1639,4014,3312,1,20080,13840,-32528,241,0\n"
~"1640,4016,3314,1,-3904,-7488,-32528,81,0\n"
~"1641,4018,3316,1,-3744,-7344,-32528,145,0\n"
~"1642,4020,3318,1,-3648,-7296,-32528,209,0\n"
~"1643,4022,3320,1,-3648,-7424,-32528,17,0\n"
~"1644,4024,3322,1,-3792,-7360,-32528,81,0\n"
~"1645,4026,3324,1,-3744,-7296,-32528,145,0\n"
~"1646,4028,3326,1,-3760,-7552,-32528,209,0\n"
~"1647,4030,3328,1,-3904,-7328,-32528,17,0\n"
~"1648,4032,3330,1,-3824,-7488,-32528,81,0\n"
~"1649,4034,3332,1,-3680,-7392,-32528,145,0\n"
~"1650,4036,3334,1,-3856,-7616,-32528,209,0\n"
~"1651,4038,3336,1,-3776,-7360,-32528,49,0\n"
~"1652,4040,3338,1,-3648,-7344,-32528,113,0\n"
~"1653,4042,3340,1,-3888,-7536,-32528,177,0\n"
~"1654,4044,3342,1,10944,11040,-32528,241,0\n"
~"1655,4046,3344,1,15904,16784,-32528,49,0\n"
~"1656,4048,3346,1,15872,16896,-32528,209,0\n"
~"1657,4050,3348,1,15760,16688,-32528,177,0\n"
~"1658,4052,3350,1,7120,5952,-32528,241,0\n"
~"1659,4054,3352,1,-2880,-7248,-32528,49,0\n"
~"1660,4056,3354,1,-3168,-7408,-32528,113,0\n"
~"1661,4058,3356,1,-3008,-7392,-32528,177,0\n"
~"1662,4060,3358,1,-2976,-7296,-32528,241,0\n"
~"1663,4062,3360,1,-3184,-7264,-32528,81,0\n"
~"1664,4064,3362,1,-3072,-7328,-32528,145,0\n"
~"1665,4066,3364,1,-3232,-7424,-32528,209,0\n"
~"1666,4068,3366,1,-2944,-7296,-32528,17,0\n"
~"1667,4070,3368,1,-3056,-7280,-32528,81,0\n"
~"1668,4072,3370,1,-3104,-7376,-32528,145,0\n"
~"1669,4075,3373,1,-3056,-7376,-32528,241,0\n"
~"1670,4077,3375,1,-3104,-7200,-32528,49,0\n"
~"1671,4079,3377,1,-3120,-7216,-32528,113,0\n"
~"1672,4081,3379,1,-3184,-7456,-32528,177,0\n"
~"1673,4083,3381,1,5168,1216,-32528,241,0\n"
~"1674,4085,3383,1,19664,14464,-32528,81,0\n"
~"1675,4087,3385,1,19776,14448,-32528,145,0\n"
~"1676,4089,3387,1,19712,14336,-32528,209,0\n"
~"1677,4091,3389,1,19664,13984,-32528,17,0\n"
~"1678,4093,3391,1,1856,-2400,-32528,81,0\n"
~"1679,4095,3393,1,-2800,-7008,-32528,145,0\n"
~"1680,4097,3395,1,-2672,-6864,-32528,209,0\n"
~"1681,4099,3397,1,-2688,-7200,-32528,113,0\n"
~"1682,4101,3399,1,-2688,-6976,-32528,81,0\n"
~"1683,4103,3401,1,-2656,-6960,-32528,145,0\n"
~"1684,4105,3403,1,-2720,-6912,-32528,209,0\n"
~"1685,4107,3405,1,-2656,-7056,-32528,17,0\n"
~"1686,4109,3407,1,-2624,-7008,-32528,81,0\n"
~"1687,4111,3409,1,-2640,-7056,-32528,145,0\n"
~"1688,4113,3411,1,-2848,-7056,-32528,209,0\n"
~"1689,4115,3413,1,-2624,-6976,-32528,17,0\n"
~"1690,4117,3415,1,-2800,-7040,-32528,113,0\n"
~"1691,4119,3417,1,1056,-2944,-32528,177,0\n"
~"1692,4121,3419,1,19872,14224,-32528,241,0\n"
~"1693,4123,3421,1,19696,14400,-32528,49,0\n"
~"1694,4125,3423,1,19776,14352,-32528,113,0\n"
~"1695,4127,3425,1,19600,14288,-32528,177,0\n"
~"1696,4129,3427,1,320,-3264,-32528,17,0\n"
~"1697,4131,3429,1,-3488,-7232,-32528,81,0\n"
~"1698,4133,3431,1,-3584,-7168,-32528,145,0\n"
~"1699,4135,3433,1,-3456,-7344,-32528,209,0\n"
~"1700,4137,3435,1,-3344,-7168,-32528,17,0\n"
~"1701,4139,3437,1,-3488,-7232,-32528,81,0\n"
~"1702,4141,3439,1,-3488,-7120,-32528,145,0\n"
~"1703,4143,3441,1,-3456,-7216,-32528,209,0\n"
~"1704,4145,3443,1,-3376,-7248,-32528,17,0\n"
~"1705,4147,3445,1,-3408,-7056,-32528,81,0\n"
~"1706,4149,3447,1,-3520,-7216,-32528,241,0\n"
~"1707,4151,3449,1,-3344,-7232,-32528,177,0\n"
~"1708,4153,3451,1,-3520,-7168,-32528,241,0\n"
~"1709,4155,3453,1,-3552,-7328,-32528,49,0\n"
~"1710,4157,3455,1,-3440,-7136,-32528,113,0\n"
~"1711,4159,3457,1,-3552,-7328,-32528,177,0\n"
~"1712,4161,3459,1,-3600,-7152,-32528,241,0\n"
~"1713,4163,3461,1,-3392,-7248,-32528,49,0\n"
~"1714,4165,3463,1,-3456,-7440,-32528,113,0\n"
~"1715,4167,3465,1,-3536,-7328,-32528,177,0\n"
~"1716,4169,3467,1,-3424,-7248,-32528,241,0\n"
~"1717,4171,3469,1,-3440,-7136,-32528,49,0\n"
~"1718,4173,3471,1,-3584,-7248,-32528,113,0\n"
~"1719,4176,3474,1,-3328,-7248,-32528,209,0\n"
~"1720,4178,3476,1,-3456,-7152,-32528,17,0\n"
~"1721,4180,3478,1,-3536,-7088,-32528,81,0\n"
~"1722,4182,3480,1,-3472,-7056,-32528,145,0\n"
~"1723,4184,3482,1,-3520,-7184,-32528,209,0\n"
~"1724,4186,3484,1,-3424,-7232,-32528,17,0\n"
~"1725,4188,3486,1,-3376,-6768,-32528,81,0\n"
~"1726,4190,3488,1,1808,5760,-32528,145,0\n"
~"1727,4192,3490,1,8304,19200,-32528,209,0\n"
~"1728,4194,3492,1,8304,19184,-32528,49,0\n"
~"1729,4196,3494,1,8272,19168,-32528,113,0\n"
~"1730,4198,3496,1,8320,19088,-32528,177,0\n"
~"1731,4200,3498,1,4704,10784,-32528,81,0\n"
~"1732,4202,3500,1,-1600,-4944,-32528,49,0\n"
~"1733,4204,3502,1,-1712,-4960,-32528,113,0\n"
~"1734,4206,3504,1,-1584,-5024,-32528,177,0\n"
~"1735,4208,3506,1,-1824,-5088,-32528,241,0\n"
~"1736,4210,3508,1,-1792,-5056,-32528,49,0\n"
~"1737,4212,3510,1,-1632,-5040,-32528,113,0\n"
~"1738,4214,3512,1,-1696,-4960,-32528,177,0\n"
~"1739,4216,3514,1,-1568,-5200,-32528,17,0\n"
~"1740,4218,3516,1,-1776,-5056,-32528,81,0\n"
~"1741,4220,3518,1,-1856,-5024,-32528,145,0\n"
~"1742,4222,3520,1,-1696,-5024,-32528,209,0\n"
~"1743,4224,3522,1,-1616,-4992,-32528,17,0\n"
~"1744,4226,3524,1,-1568,-4992,-32528,81,0\n"
~"1745,4228,3526,1,5504,2656,-32528,177,0\n"
~"1746,4230,3528,1,17872,15648,-32528,241,0\n"
~"1747,4232,3530,1,17952,15632,-32528,49,0\n"
~"1748,4234,3532,1,17936,15520,-32528,113,0\n"
~"1749,4236,3534,1,17984,15648,-32528,177,0\n"
~"1750,4238,3536,1,17952,15664,-32528,241,0\n"
~"1751,4240,3538,1,17552,14960,-32528,49,0\n"
~"1752,4242,3540,1,160,-4960,-32528,113,0\n"
~"1753,4244,3542,1,128,-4992,-32528,177,0\n"
~"1754,4246,3544,1,144,-4960,-32528,241,0\n"
~"1755,4248,3546,1,176,-4896,-32528,49,0\n"
~"1756,4250,3548,1,176,-4768,-32528,241,0\n"
~"1757,4252,3550,1,-48,-5008,-32528,209,0\n"
~"1758,4254,3552,1,16,-4992,-32528,17,0\n"
~"1759,4256,3554,1,160,-4832,-32528,81,0\n"
~"1760,4258,3556,1,96,-4800,-32528,145,0\n"
~"1761,4260,3558,1,-48,-5120,-32528,241,0\n"
~"1762,4262,3560,1,128,-5152,-32528,49,0\n"
~"1763,4264,3562,1,32,-4928,-32528,113,0\n"
~"1764,4266,3564,1,1728,-2432,-32528,177,0\n"
~"1765,4268,3566,1,15168,11984,-32528,241,0\n"
~"1766,4270,3568,1,18528,15072,-32528,49,0\n"
~"1767,4272,3570,1,18512,15200,-32528,145,0\n"
~"1768,4274,3572,1,18512,15280,-32528,209,0\n"
~"1769,4277,3575,1,-640,-3776,-32528,49,0\n"
~"1770,4279,3577,1,-864,-4256,-32528,113,0\n"
~"1771,4281,3579,1,-944,-4176,-32528,177,0\n"
~"1772,4283,3581,1,-1024,-4032,-32528,17,0\n"
~"1773,4285,3583,1,-944,-4160,-32528,81,0\n"
~"1774,4287,3585,1,-720,-4208,-32528,145,0\n"
~"1775,4289,3587,1,-864,-4048,-32528,209,0\n"
~"1776,4291,3589,1,-720,-4160,-32528,17,0\n"
~"1777,4293,3591,1,-608,-4016,-32528,81,0\n"
~"1778,4295,3593,1,-928,-4080,-32528,145,0\n"
~"1779,4297,3595,1,-896,-4224,-32528,209,0\n"
~"1780,4299,3597,1,-688,-4160,-32528,17,0\n"
~"1781,4301,3599,1,-992,-4064,-32528,177,0\n"
~"1782,4303,3601,1,-736,-4032,-32528,145,0\n"
~"1783,4305,3603,1,-944,-4192,-32528,209,0\n"
~"1784,4307,3605,1,-992,-4336,-32528,17,0\n"
~"1785,4309,3607,1,-832,-4304,-32528,81,0\n"
~"1786,4311,3609,1,-864,-4128,-32528,145,0\n"
~"1787,4313,3611,1,-928,-4016,-32528,209,0\n"
~"1788,4315,3613,1,-960,-4112,-32528,49,0\n"
~"1789,4317,3615,1,-752,-4160,-32528,113,0\n"
~"1790,4319,3617,1,-4992,7552,-32528,177,0\n"
~"1791,4321,3619,1,-8304,17488,-32528,241,0\n"
~"1792,4323,3621,1,-8272,17440,-32528,49,0\n"
~"1793,4325,3623,1,-9168,16944,-32528,145,0\n"
~"1794,4327,3625,1,-1584,-5040,-32528,209,0\n"
~"1795,4329,3627,1,-1456,-5040,-32528,17,0\n"
~"1796,4331,3629,1,-1552,-4800,-32528,81,0\n"
~"1797,4333,3631,1,-1616,-4944,-32528,145,0\n"
~"1798,4335,3633,1,-1536,-4944,-32528,209,0\n"
~"1799,4337,3635,1,-1344,-4912,-32528,17,0\n"
~"1800,4339,3637,1,-1600,-4832,-32528,81,0\n"
~"1801,4341,3639,1,-1600,-4848,-32528,145,0\n"
~"1802,4343,3641,1,-1472,-4944,-32528,209,0\n"
~"1803,4345,3643,1,-1376,-4880,-32528,17,0\n"
~"1804,4347,3645,1,-1552,-4944,-32528,81,0\n"
~"1805,4349,3647,1,-1600,-5056,-32528,145,0\n"
~"1806,4351,3649,1,-1488,-5040,-32528,49,0\n"
~"1807,4353,3651,1,-1408,-4896,-32528,17,0\n"
~"1808,4355,3653,1,-1376,-4944,-32528,81,0\n"
~"1809,4357,3655,1,-1632,-5008,-32528,145,0\n"
~"1810,4359,3657,1,-1488,-4992,-32528,209,0\n"
~"1811,4361,3659,1,-6176,12256,-32528,17,0\n"
~"1812,4363,3661,1,-7392,17920,-32528,81,0\n"
~"1813,4365,3663,1,-7424,17936,-32528,145,0\n"
~"1814,4367,3665,1,-5344,7344,-32528,209,0\n"
~"1815,4369,3667,1,-992,-6320,-32528,17,0\n"
~"1816,4371,3669,1,-784,-6384,-32528,81,0\n"
~"1817,4373,3671,1,-880,-6240,-32528,145,0\n"
~"1818,4375,3673,1,-864,-6400,-32528,209,0\n"
~"1819,4378,3676,1,-976,-6256,-32528,49,0\n"
~"1820,4380,3678,1,-896,-6208,-32528,113,0\n"
~"1821,4382,3680,1,-960,-6288,-32528,177,0\n"
~"1822,4384,3682,1,-1120,-6144,-32528,241,0\n"
~"1823,4386,3684,1,-944,-6256,-32528,49,0\n"
~"1824,4388,3686,1,-976,-6240,-32528,113,0\n"
