Timestamp(ms),Current(uA)
35000,14075.204
35010,14173.273
35020,14139.181
35030,14186.591
35040,14242.553
35050,14179.844
35060,14146.281
35070,13961.859
35080,14144.295
35090,14214.893
35100,14136.742
35110,14206.938
35120,14220.232
35130,14312.366
35140,14131.415
35150,14167.776
35160,14158.323
35170,14276.953
35180,14160.365
35190,14257.028
35200,14157.629
35210,14337.523
35220,14168.611
35230,14251.264
35240,14228.655
35250,14243.318
35260,14180.504
35270,14308.470
35280,14271.552
35290,14348.954
35300,14096.212
35310,14235.646
35320,13989.844
35330,14256.191
35340,14230.311
35350,14265.840
35360,14275.813
35370,14356.663
35380,14224.734
35390,14233.062
35400,14190.304
35410,14265.279
35420,14265.489
35430,14276.732
35440,14315.729
35450,14285.362
35460,14245.902
35470,14238.747
35480,14292.317
35490,14319.127
35500,14231.949
35510,14291.124
35520,14338.816
35530,14377.275
35540,14201.378
35550,14226.227
35560,14239.212
35570,14145.031
35580,14233.101
35590,14343.606
35600,14257.599
35610,14413.754
35620,14247.629
35630,14300.647
35640,14264.482
35650,14288.042
35660,14273.658
35670,14340.047
35680,14350.816
35690,14407.301
35700,14184.035
35710,14308.180
35720,14328.914
35730,14399.763
35740,14338.325
35750,14343.340
35760,14400.952
35770,14464.608
35780,14343.597
35790,14370.902
35800,14317.671
35810,14422.350
35820,14324.382
35830,14413.045
35840,14445.313
35850,14509.848
35860,14490.683
35870,14458.556
35880,14500.142
35890,14551.178
35900,14526.334
35910,14547.982
35920,14595.035
35930,14582.077
35940,14451.259
35950,14446.819
35960,14512.616
35970,14493.423
35980,14546.063
35990,14477.514
36000,14520.838
36010,14472.182
36020,14506.642
36030,14354.638
36040,14377.763
36050,14342.468
36060,14354.185
36070,14301.464
36080,14494.622
36090,14376.928
36100,14467.624
36110,14346.697
36120,14554.139
36130,14434.670
36140,14531.043
36150,14501.872
36160,14697.912
36170,14630.743
36180,14714.435
36190,14492.631
36200,14646.637
36210,14584.612
36220,14721.476
36230,14558.376
36240,14516.782
36250,14442.592
36260,14596.255
36270,14416.149
36280,14554.135
36290,14402.404
36300,14516.511
36310,14375.955
36320,14362.471
36330,14354.283
36340,14379.509
36350,14248.883
36360,14483.212
36370,14424.950
36380,14607.909
36390,14449.978
36400,14458.358
36410,14464.752
36420,14589.624
36430,14363.115
36440,14388.709
36450,14356.735
36460,14607.895
36470,14484.952
36480,14608.164
36490,14372.113
36500,14537.987
36510,14360.971
36520,14579.014
36530,14396.572
36540,14482.814
36550,14383.376
36560,14215.412
36570,14339.397
36580,14528.010
36590,14255.256
36600,14469.548
36610,14408.206
36620,14595.478
36630,14491.985
36640,14380.807
36650,14402.645
36660,14550.558
36670,14334.431
36680,14500.044
36690,14306.883
36700,14522.121
36710,14376.491
36720,14511.126
36730,14407.163
36740,14356.789
36750,14309.360
36760,14447.960
36770,14376.636
36780,14606.723
36790,14253.228
36800,14477.371
36810,14186.837
36820,14355.144
36830,14250.691
36840,14298.663
36850,14375.696
36860,14527.891
36870,14445.729
36880,14508.122
36890,14321.320
36900,14504.426
36910,14307.649
36920,14460.900
36930,14377.954
36940,14440.269
36950,14360.697
36960,14462.163
36970,14432.229
36980,14479.547
36990,14215.805
37000,14362.335
37010,14401.120
37020,14572.133
37030,14416.048
37040,14382.262
37050,14388.114
37060,14129.728
37070,14141.312
37080,14333.899
37090,14147.297
37100,14402.216
37110,14338.115
37120,14391.330
37130,14391.049
37140,14319.215
37150,14266.315
37160,14341.957
37170,14364.479
37180,14447.467
37190,14216.941
37200,14348.146
37210,14364.023
37220,14474.049
37230,14264.803
37240,14280.154
37250,14313.112
37260,14479.850
37270,14324.532
37280,14406.140
37290,14205.840
37300,14394.877
37310,13990.418
37320,14256.083
37330,14337.486
37340,14307.689
37350,14323.771
37360,14392.459
37370,14370.869
37380,14450.106
37390,14194.834
37400,14369.108
37410,14347.567
37420,14488.889
37430,14320.891
37440,14360.626
37450,14350.957
37460,14478.529
37470,14292.438
37480,14408.462
37490,14244.504
37500,14492.400
37510,14444.686
37520,14510.877
37530,14504.366
37540,14425.284
37550,14372.316
37560,14152.375
37570,14344.444
37580,14548.839
37590,14314.039
37600,14524.979
37610,14445.892
37620,14577.847
37630,14376.970
37640,14376.407
37650,14455.251
37660,14549.304
37670,14476.647
37680,14531.786
37690,14407.539
37700,14568.971
37710,14399.092
37720,14531.285
37730,14509.140
37740,14557.841
37750,14570.054
37760,14626.456
37770,14652.555
37780,14713.617
37790,14482.995
37800,14624.520
37810,14323.880
37820,14615.582
37830,14631.273
37840,14669.243
37850,14694.435
37860,14817.161
37870,14652.305
37880,14755.860
37890,14570.756
37900,14778.332
37910,14756.824
37920,14808.253
37930,14811.060
37940,14786.746
37950,14661.007
37960,14730.272
37970,14764.707
37980,14879.284
37990,14602.023
38000,14761.865
38010,14753.938
38020,14825.981
38030,14604.129
38040,14612.117
38050,14722.748
38060,14452.983
38070,14638.887
38080,14716.205
38090,14618.630
38100,14777.287
38110,14607.109
38120,14636.652
38130,14625.931
38140,14626.045
38150,14600.391
38160,14731.462
38170,14679.348
38180,14753.237
38190,14442.105
38200,14600.587
38210,14543.645
38220,14679.073
38230,14563.815
38240,14587.318
38250,14593.592
38260,14667.228
38270,8697.016
38280,4409.884
38290,2805.834
38300,2154.535
38310,1905.336
38320,1809.102
38330,1777.355
38340,1763.486
38350,1756.120
38360,1755.788
38370,1761.113
38380,1755.238
38390,1793.065
38400,1769.394
38410,1763.377
38420,1759.986
38430,1767.586
38440,1762.915
38450,1762.167
38460,1759.631
38470,1760.173
38480,1826.322
38490,1795.073
38500,1770.452
38510,1758.027
38520,1754.615
38530,1755.224
38540,1751.234
38550,1766.491
38560,1755.555
38570,1756.671
38580,1790.505
38590,1769.352
38600,1762.900
38610,1774.800
38620,1766.096
38630,1758.765
38640,1757.345
38650,1757.884
38660,1757.514
38670,1828.306
38680,1784.694
38690,1767.197
38700,1759.711
38710,1757.605
38720,1756.250
38730,1759.681
38740,1765.068
38750,1760.306
38760,1756.626
38770,1800.287
38780,1770.646
38790,1758.159
38800,1763.191
38810,1757.381
38820,1755.436
38830,1755.846
38840,1756.976
38850,1758.811
38860,1811.665
38870,1777.775
38880,1765.899
38890,1760.620
38900,1757.126
38910,1754.806
38920,1768.349
38930,1762.546
38940,1758.411
38950,1757.650
38960,1755.772
38970,1796.024
38980,1783.121
38990,1772.127
39000,1764.521
39010,1762.679
39020,1762.525
39030,1760.525
39040,1837.180
39050,1791.628
39060,1772.034
39070,1763.640
39080,1762.148
39090,1760.515
39100,1759.423
39110,1767.226
39120,1762.782
39130,1761.406
39140,1759.409
39150,1756.975
39160,1820.490
39170,1793.892
39180,1772.771
39190,1761.571
39200,1758.949
39210,1761.259
39220,1763.429
39230,1814.584
39240,1782.127
39250,1770.435
39260,1766.427
39270,1763.152
39280,4052.219
39290,4837.423
39300,5096.287
39310,5541.639
39320,5734.658
39330,5427.271
39340,5284.038
39350,5183.651
39360,5186.964
39370,5086.678
39380,5055.730
39390,5044.544
39400,5015.963
39410,5083.543
39420,5021.750
39430,5058.042
39440,4993.698
39450,5043.766
39460,5006.623
39470,3322.363
39480,2325.347
39490,1955.279
39500,1823.317
39510,1772.795
39520,1753.947
39530,1805.973
39540,1772.808
39550,1756.159
39560,1747.525
39570,1745.045
39580,1743.345
39590,1803.022
39600,1783.047
39610,1758.253
39620,1748.969
39630,1746.127
39640,1746.398
39650,1745.475
39660,1755.236
39670,1749.208
39680,1746.208
39690,1743.059
39700,1745.624
39710,1745.174
39720,1800.310
39730,1763.577
39740,1752.328
39750,1747.297
39760,1744.307
39770,1742.937
39780,1752.785
39790,1749.808
39800,1744.775
39810,1742.320
39820,1741.620
39830,1776.625
39840,1767.111
39850,1752.867
39860,1747.596
39870,1745.985
39880,1746.053
39890,1746.098
39900,1823.302
39910,1782.413
39920,1760.382
39930,1750.792
39940,1747.665
39950,1744.739
39960,1745.174
39970,1754.775
39980,1749.977
39990,1745.404
40000,1741.770
40010,1742.175
40020,1780.361
40030,1765.788
40040,1750.217
40050,1744.828
40060,1745.242
40070,1744.285
40080,1741.714
40090,1752.572
40100,1749.623
40110,1745.062
40120,1779.701
40130,1756.724
40140,1748.909
40150,1763.094
40160,1751.863
40170,1747.542
40180,1748.266
40190,1748.031
40200,1748.632
40210,1822.453
40220,1779.903
40230,1759.012
40240,1752.546
40250,1751.488
40260,1751.247
40270,1753.112
40280,1756.978
40290,1752.542
40300,1750.390
40310,1786.780
40320,1762.233
40330,1755.044
40340,1771.561
40350,1761.590
40360,1758.038
40370,1757.345
40380,1757.742
40390,1755.489
40400,1806.562
40410,1773.558
40420,1762.177
40430,1755.272
40440,1757.420
40450,1757.760
40460,1818.140
40470,3677.927
40480,5156.263
40490,5173.166
40500,5190.783
40510,5198.646
40520,5147.563
40530,5209.410
40540,5437.833
40550,5592.860
40560,5387.154
40570,5194.779
40580,5094.002
40590,5093.408
40600,5023.902
40610,5041.827
40620,5006.457
40630,5045.409
40640,5007.518
40650,5016.091
40660,5083.101
40670,5042.129
40680,3520.906
40690,2417.196
40700,2056.693
40710,1864.093
40720,1791.504
40730,1764.825
40740,1757.855
40750,1751.582
40760,1763.474
40770,1754.431
40780,1752.769
40790,1749.832
40800,1749.856
40810,1750.433
40820,1825.194
40830,1783.867
40840,1762.351
40850,1750.971
40860,1749.187
40870,1745.912
40880,1765.419
40890,1780.028
40900,1759.058
40910,1748.263
40920,1743.440
40930,1742.596
40940,1744.337
40950,1755.003
40960,1747.388
40970,1744.551
40980,1745.050
40990,1744.270
41000,1745.426
41010,1802.648
41020,1767.331
41030,1753.591
41040,1747.002
41050,1744.912
41060,1747.718
41070,1807.341
41080,1768.103
41090,1752.607
41100,1748.577
41110,1743.877
41120,1744.701
41130,1754.658
41140,1752.396
41150,1750.009
41160,1746.913
41170,1745.154
41180,1742.735
41190,1747.322
41200,1751.188
41210,1790.727
41220,1763.421
41230,1750.108
41240,1744.885
41250,1742.226
41260,1756.152
41270,1750.407
41280,1746.973
41290,1745.664
41300,1804.203
41310,1765.985
41320,1764.783
41330,1751.357
41340,1749.485
41350,1748.859
41360,1749.748
41370,1748.019
41380,1763.755
41390,1754.709
41400,1789.400
41410,1763.260
41420,1756.089
41430,1750.974
41440,1763.228
41450,1754.524
41460,1752.141
41470,1749.005
41480,1748.191
41490,1806.438
41500,1778.433
41510,1768.796
41520,1755.382
41530,1751.728
41540,1753.351
41550,1752.840
41560,1823.573
41570,1789.590
41580,1767.601
41590,1758.240
41600,1754.986
41610,1754.933
41620,1756.873
41630,1764.202
41640,1757.008
41650,1753.826
41660,1752.939
41670,1751.088
41680,3351.514
41690,4973.342
41700,5100.002
41710,5105.147
41720,5123.891
41730,5187.033
41740,5180.934
41750,5304.188
41760,5427.135
41770,5430.355
41780,5122.594
41790,5075.174
41800,4978.583
41810,5011.067
41820,4964.034
41830,5002.305
41840,4955.359
41850,4986.475
41860,5012.242
41870,5014.323
41880,3596.040
41890,2436.155
41900,1999.865
41910,1910.450
41920,1802.219
41930,1764.151
41940,1752.064
41950,1745.642
41960,1744.427
41970,1821.310
41980,1783.233
41990,1761.465
42000,1753.719
42010,1749.380
42020,1751.104
42030,1751.949
42040,1758.161
42050,1753.178
42060,1751.314
42070,1748.525
42080,1748.225
42090,1747.237
42100,1801.919
42110,1767.568
42120,1756.962
42130,1751.978
42140,1753.382
42150,1752.542
42160,1763.823
42170,1755.904
42180,1754.776
42190,1750.386
42200,1747.636
42210,1745.852
42220,1795.091
42230,1764.070
42240,1751.821
42250,1746.552
42260,1746.886
42270,1744.767
42280,1818.264
42290,1775.601
42300,1758.741
42310,1749.912
42320,1745.556
42330,1742.533
42340,1748.949
42350,1751.013
42360,1744.816
42370,1741.892
42380,1744.223
42390,1744.829
42400,1811.571
42410,1779.204
42420,1758.916
42430,1748.908
42440,1746.227
42450,1745.641
42460,1747.038
42470,1758.028
42480,1750.551
42490,1748.526
42500,1781.716
42510,1758.573
42520,1749.850
42530,1760.331
42540,1751.081
42550,1746.988
42560,1741.417
42570,1739.079
42580,1740.581
42590,1810.730
42600,1766.669
42610,1752.000
42620,1747.444
42630,1744.278
42640,1742.710
42650,1823.519
42660,1779.396
42670,1756.594
42680,1747.296
42690,1744.053
42700,1744.938
42710,1747.137
42720,1756.238
42730,1746.918
42740,1747.216
42750,1746.272
42760,1743.097
42770,1740.825
42780,1784.347
42790,1756.821
42800,1744.172
42810,1741.517
42820,1743.778
42830,1742.727
42840,1751.063
42850,1745.644
42860,1745.231
42870,1742.717
42880,3141.550
42890,4546.605
42900,4882.535
42910,5313.664
42920,5640.215
42930,5416.430
42940,5238.507
42950,5165.624
42960,5151.633
42970,5052.309
42980,5016.507
42990,4964.294
43000,4976.711
43010,4975.301
43020,4995.136
43030,4959.114
43040,5008.719
43050,4942.383
43060,4969.241
43070,3834.637
43080,2541.771
43090,2039.189
43100,1850.095
43110,1781.143
43120,1751.734
43130,1789.986
43140,1768.135
43150,1752.435
43160,1744.310
43170,1736.934
43180,1744.385
43190,1737.808
43200,1748.886
43210,1742.249
43220,1736.467
43230,1774.290
43240,1749.228
43250,1742.892
43260,1753.686
43270,1741.526
43280,1738.895
43290,1737.855
43300,1735.792
43310,1738.920
43320,1787.359
43330,1755.671
43340,1745.940
43350,1737.851
43360,1740.347
43370,1738.151
43380,1817.870
43390,1772.320
43400,1744.984
43410,1742.345
43420,1738.150
43430,1738.593
43440,1741.055
43450,1742.418
43460,1742.556
43470,1738.720
43480,1738.210
43490,1739.696
43500,1735.624
43510,1778.043
43520,1749.871
43530,1744.518
43540,1738.321
43550,1741.628
43560,1738.923
43570,1746.799
43580,1743.870
43590,1735.906
43600,1740.705
43610,1791.902
43620,1758.019
43630,1759.504
43640,1742.957
43650,1738.545
43660,1735.229
43670,1737.248
43680,1732.553
43690,1753.018
43700,1743.821
43710,1784.694
43720,1753.688
43730,1742.271
43740,1740.939
43750,1743.634
43760,1746.816
43770,1737.204
43780,1738.972
43790,1737.335
43800,1735.603
43810,1768.676
43820,1756.018
43830,1743.704
43840,1737.230
43850,1737.714
43860,1732.371
43870,1736.635
43880,1742.083
43890,1740.690
43900,1787.648
43910,1755.862
43920,1744.089
43930,1736.227
43940,1753.174
43950,1743.624
43960,1739.625
43970,1733.988
43980,1739.330
43990,1735.250
44000,1786.428
44010,1754.371
44020,1743.624
44030,1741.838
44040,1737.899
44050,1737.926
44060,1798.347
44070,2672.367
44080,4662.759
44090,4951.840
44100,5005.797
44110,4953.189
44120,4988.988
44130,4991.742
44140,5071.907
44150,5276.944
44160,5437.851
44170,5082.536
44180,4973.390
44190,4968.303
44200,4873.734
44210,4890.628
44220,4862.455
44230,4902.439
44240,4905.127
44250,4931.627
44260,4903.759
44270,4919.929
44280,4107.919
44290,2610.826
44300,2135.891
44310,1884.790
44320,1792.670
44330,1751.630
44340,1743.593
44350,1736.290
44360,1737.826
44370,1772.249
44380,1751.348
44390,1739.327
44400,1741.291
44410,1734.431
44420,1738.536
44430,1744.456
44440,1741.709
44450,1735.334
44460,1740.495
44470,1736.806
44480,1736.600
44490,1783.945
44500,1753.165
44510,1739.281
44520,1737.530
44530,1730.307
44540,1737.240
44550,1751.734
44560,1742.576
44570,1738.152
44580,1735.410
44590,1737.637
44600,1788.703
44610,1766.238
44620,1751.764
44630,1740.735
44640,1736.032
44650,1738.585
44660,1735.863
44670,1815.477
44680,1770.693
44690,1748.159
44700,1737.100
44710,1739.997
44720,1733.185
44730,1735.190
44740,1771.446
44750,1751.592
44760,1740.513
44770,1739.386
44780,1733.965
44790,1739.587
44800,1925.436
44810,1809.227
44820,1758.410
44830,1750.044
44840,1736.233
44850,1740.680
44860,1746.344
44870,1741.574
44880,1738.696
44890,1739.717
44900,1735.150
44910,1736.322
44920,1747.178
44930,1739.535
44940,1732.695
44950,1776.701
44960,1746.683
44970,1742.011
44980,1742.075
44990,1745.109
45000,1734.663
45010,1735.388
45020,1730.227
45030,1737.997
45040,1810.601
45050,1768.028
45060,1745.595
45070,1739.570
45080,1736.249
45090,1738.396
45100,1732.827
45110,1758.477
45120,1736.969
45130,1738.920
45140,1730.392
45150,1770.352
45160,1743.434
45170,1751.219
45180,1736.354
45190,1741.172
45200,1733.346
45210,1737.468
45220,1733.533
45230,1762.980
45240,1750.955
45250,1743.071
45260,1735.652
45270,1739.359
45280,2251.199
45290,4411.131
45300,4898.826
45310,4882.861
45320,4924.029
45330,5057.507
45340,5033.581
45350,5050.056
45360,5333.492
45370,5424.348
45380,4998.476
45390,4939.201
45400,4829.810
45410,4824.014
45420,4809.288
45430,4849.635
45440,4765.835
45450,4831.063
45460,4771.083
45470,4828.304
45480,4223.665
45490,2654.614
45500,2087.003
45510,1872.947
45520,1793.021
45530,1758.246
45540,1740.192
45550,1740.895
45560,1735.757
45570,1737.382
45580,1778.967
45590,1751.792
45600,1742.981
45610,1738.880
45620,1736.733
45630,1739.102
45640,1789.531
45650,1751.017
45660,1742.848
45670,1736.690
45680,1732.165
45690,1731.511
45700,1751.530
45710,1739.275
45720,1740.901
45730,1731.852
45740,1737.715
45750,1733.621
45760,1803.589
45770,1757.885
45780,1743.397
45790,1738.776
45800,1735.713
45810,1731.054
45820,1795.232
45830,1765.649
45840,1746.563
45850,1743.506
45860,1736.744
45870,1742.028
45880,1743.028
45890,1741.273
45900,1737.925
45910,1739.485
45920,1735.051
45930,1735.975
45940,1736.223
45950,1771.824
45960,1754.124
45970,1737.503
45980,1740.301
45990,1732.431
46000,1738.239
46010,1779.841
46020,1750.124
46030,1746.072
46040,1735.271
46050,1739.310
46060,1732.120
46070,1754.528
46080,1740.667
46090,1738.235
46100,1736.023
46110,1738.184
46120,1738.049
46130,1792.718
46140,1757.439
46150,1740.425
46160,1742.124
46170,1732.308
46180,1738.574
46190,1739.387
46200,1738.219
46210,1736.179
46220,1735.038
46230,1735.866
46240,1735.765
46250,1799.511
46260,1770.929
46270,1753.493
46280,1741.951
46290,1737.079
46300,1737.085
46310,1738.121
46320,1752.236
46330,1745.707
46340,1738.914
46350,1793.775
46360,1757.139
46370,1742.243
46380,1741.412
46390,1743.586
46400,1734.031
46410,1737.113
46420,1731.335
46430,1739.136
46440,1744.972
46450,1780.641
46460,1746.396
46470,1743.563
46480,2040.956
46490,4212.879
46500,4623.628
46510,5007.092
46520,5225.167
46530,5394.930
46540,5069.170
46550,4987.798
46560,4898.480
46570,4905.599
46580,4832.643
46590,4836.187
46600,4779.677
46610,4728.204
46620,4730.304
46630,4706.401
46640,4761.832
46650,4729.421
46660,4806.277
46670,4560.278
46680,2823.919
46690,2135.248
46700,1872.020
46710,1815.744
46720,1768.364
46730,1744.178
46740,1744.240
46750,1740.911
46760,1738.675
46770,1733.855
46780,1736.785
46790,1735.430
46800,1792.832
46810,1759.975
46820,1742.283
46830,1741.558
46840,1733.291
46850,1735.483
46860,1738.118
46870,1746.048
46880,1737.564
46890,1734.773
46900,1736.580
46910,1769.297
46920,1749.383
46930,1751.894
46940,1741.123
46950,1742.147
46960,1737.190
46970,1738.608
46980,1737.091
46990,1777.890
47000,1746.256
47010,1742.624
47020,1731.023
47030,1738.513
47040,1729.955
47050,1778.065
47060,1749.719
47070,1740.162
47080,1738.177
47090,1733.836
47100,1733.992
47110,1750.255
47120,1739.575
47130,1737.686
47140,1737.422
47150,1737.868
47160,1737.051
47170,1803.656
47180,1760.863
47190,1746.946
47200,1736.136
47210,1734.965
47220,1733.442
47230,1730.578
47240,1741.347
47250,1735.005
47260,1737.657
47270,1732.359
47280,1735.182
47290,1764.926
47300,1757.710
47310,1740.555
47320,1739.185
47330,1733.734
47340,1736.583
47350,1730.799
47360,1746.694
47370,1734.301
47380,1738.425
47390,1763.987
47400,1749.664
47410,1734.921
47420,1748.456
47430,1744.933
47440,1736.471
47450,1738.101
47460,1734.200
47470,1737.757
47480,1785.851
47490,1751.834
47500,1737.740
47510,1734.594
47520,1736.766
47530,1732.890
47540,1801.399
47550,1768.852
47560,1752.038
47570,1739.466
47580,1740.965
47590,1736.474
47600,1739.233
47610,1742.074
47620,1739.391
47630,1734.442
47640,1739.719
47650,1735.595
47660,1734.684
47670,1775.749
47680,4009.812
47690,4835.503
47700,4824.509
47710,4905.946
47720,4890.141
47730,4843.913
47740,4890.524
47750,5246.610
47760,5301.756
47770,4968.226
47780,4855.999
47790,4820.858
47800,4824.397
47810,4796.431
47820,4804.780
47830,4773.604
47840,4831.540
47850,4776.439
47860,4762.179
47870,4756.444
47880,4843.641
47890,2925.729
47900,2194.129
47910,1912.483
47920,1800.722
47930,1758.994
47940,1744.505
47950,1738.701
47960,1736.312
47970,1773.876
47980,1746.012
47990,1745.545
48000,1737.100
48010,1739.143
48020,1731.733
48030,1754.329
48040,1741.776
48050,1735.130
48060,1736.964
48070,1795.087
48080,1761.412
48090,1738.586
48100,1741.376
48110,1733.562
48120,1734.700
48130,1731.524
48140,1733.080
48150,1735.668
48160,1736.396
48170,1784.376
48180,1750.622
48190,1745.309
48200,1736.320
48210,1739.802
48220,1744.114
48230,1741.421
48240,1734.335
48250,1739.591
48260,1780.774
48270,1759.327
48280,1752.359
48290,1745.207
48300,1733.854
48310,1739.809
48320,1730.873
48330,1735.167
48340,1783.711
48350,1751.829
48360,1745.565
48370,1734.309
48380,1736.679
48390,1734.241
48400,1805.896
48410,1756.475
48420,1745.218
48430,1738.158
48440,1735.128
48450,1735.320
48460,1742.405
48470,1742.090
48480,1737.386
48490,1737.420
48500,1737.872
48510,1739.845
48520,1740.014
48530,1745.989
48540,1738.597
48550,1777.856
48560,1750.012
48570,1741.696
48580,1735.450
48590,1746.672
48600,1738.200
48610,1739.481
48620,1735.836
48630,1736.882
48640,1736.015
48650,1777.146
48660,1751.683
48670,1742.719
48680,1738.843
48690,1737.171
48700,1735.065
48710,1792.493
48720,1755.761
48730,1746.474
48740,1735.384
48750,1740.974
48760,1734.976
48770,1747.073
48780,1734.058
48790,1738.664
48800,1731.754
48810,1737.417
48820,1732.187
48830,1797.784
48840,1761.076
48850,1747.889
48860,1738.606
48870,1740.951
48880,1736.578
48890,3887.363
48900,4849.412
48910,4865.811
48920,4869.778
48930,4816.367
48940,4934.342
48950,4908.494
48960,5142.319
48970,5337.337
48980,5071.501
48990,4904.146
49000,4850.870
49010,4803.909
49020,4747.386
49030,4784.579
49040,4737.985
49050,4778.074
49060,4749.653
49070,4750.530
49080,4723.902
49090,3038.267
49100,2216.164
49110,1912.000
49120,1814.355
49130,1765.464
49140,1745.886
49150,1743.345
49160,1738.341
49170,1741.759
49180,1789.993
49190,1761.307
49200,1742.780
49210,1741.794
49220,1733.951
49230,1738.882
49240,1798.758
49250,1762.810
49260,1743.837
49270,1744.858
49280,1738.627
49290,1737.629
49300,1736.249
49310,1737.346
49320,1741.974
49330,1735.191
49340,1740.729
49350,1732.822
49360,1741.233
49370,1768.054
49380,1746.899
49390,1739.547
49400,1735.438
49410,1732.278
49420,1731.359
49430,1746.144
49440,1738.180
49450,1739.911
49460,1737.823
49470,1738.235
49480,1763.054
49490,1757.639
49500,1745.028
49510,1740.292
49520,1738.491
49530,1737.007
49540,1736.994
49550,1751.331
49560,1741.530
49570,1740.639
49580,1765.687
49590,1752.950
49600,1741.003
49610,1796.782
49620,1757.612
49630,1740.023
49640,1740.595
49650,1729.029
49660,1736.339
49670,1733.089
49680,1741.990
49690,1735.912
49700,1738.540
49710,1732.597
49720,1736.257
49730,1737.601
49740,1745.624
49750,1738.022
49760,1736.765
49770,1763.906
49780,1746.219
49790,1739.684
49800,1743.311
49810,1740.044
49820,1731.507
49830,1735.164
49840,1731.377
49850,1734.988
49860,1786.563
49870,1757.130
49880,1740.425
49890,1740.011
49900,1732.625
49910,1736.997
49920,1746.892
49930,1748.494
49940,1736.846
49950,1739.884
49960,1773.407
49970,1753.166
49980,1743.596
49990,1746.999
50000,1736.508
50010,1741.841
50020,1733.688
50030,1736.278
50040,1801.788
50050,1770.126
50060,1740.563
50070,1737.897
50080,1731.553
50090,3652.779
50100,4496.727
50110,4828.477
50120,5203.458
50130,5417.274
50140,5167.295
50150,5034.886
50160,4911.222
50170,4921.283
50180,4838.602
50190,4800.018
50200,4771.925
50210,4786.108
50220,4768.039
50230,4808.951
50240,4768.290
50250,4777.604
50260,4774.559
50270,4803.756
50280,3218.043
50290,2353.018
50300,1963.004
50310,1816.444
50320,1767.393
50330,1749.533
50340,1750.304
50350,1746.066
50360,1738.650
50370,1739.948
50380,1736.775
50390,1773.170
50400,1755.501
50410,1747.701
50420,1739.992
50430,1735.116
50440,1739.647
50450,1733.578
50460,1737.173
50470,1767.659
50480,1749.331
50490,1743.843
50500,1738.475
50510,1736.054
50520,1737.658
50530,1750.527
50540,1739.116
50550,1737.862
50560,1732.638
50570,1738.736
50580,1732.455
50590,1812.612
50600,1766.321
50610,1743.363
50620,1741.319
50630,1732.483
50640,1739.894
50650,1748.699
50660,1740.469
50670,1731.929
50680,1734.364
50690,1732.836
50700,1731.381
50710,1801.202
50720,1755.305
50730,1745.503
50740,1734.328
50750,1738.448
50760,1730.406
50770,1733.676
50780,1744.266
50790,1735.760
50800,1741.039
50810,1732.767
50820,1737.892
50830,1733.226
50840,1773.676
50850,1741.283
50860,1740.244
50870,1729.915
50880,1737.591
50890,1731.524
50900,1746.564
50910,1733.908
50920,1737.482
50930,1730.158
50940,1733.413
50950,1733.175
50960,1789.241
50970,1755.381
50980,1741.417
50990,1738.760
51000,1736.894
51010,1735.145
51020,1750.048
51030,1739.752
51040,1737.569
51050,1734.210
51060,1763.155
51070,1742.627
51080,1744.275
51090,1741.145
51100,1733.764
51110,1735.039
51120,1735.487
51130,1734.574
51140,1801.792
51150,1764.158
51160,1747.849
51170,1740.788
51180,1737.321
51190,1734.456
51200,1736.854
51210,1749.460
51220,1740.606
51230,1738.760
51240,1736.478
51250,1760.655
51260,1742.954
51270,1746.294
51280,3364.747
51290,4788.101
51300,4857.024
51310,4831.229
51320,4861.001
51330,4832.453
51340,4821.799
51350,5073.761
51360,5252.733
51370,5146.988
51380,4877.402
51390,4807.855
51400,4740.021
51410,4788.084
51420,4762.300
51430,4803.221
51440,4742.327
51450,4798.255
51460,4756.393
51470,4782.469
51480,4741.919
51490,3442.026
51500,2365.018
51510,2022.839
51520,1843.027
51530,1769.418
51540,1750.014
51550,1737.966
51560,1739.050
51570,1745.888
51580,1738.729
51590,1740.139
51600,4046.622
51610,4868.282
51620,4975.355
51630,4951.729
51640,4982.444
51650,5050.264
51660,5711.122
51670,6540.622
51680,9987.458
51690,12330.118
51700,14091.245
51710,14443.327
51720,14009.335
51730,13575.589
51740,13244.196
51750,12847.115
51760,11670.671
51770,10701.242
51780,9775.815
51790,9193.986
51800,8693.543
51810,8105.417
51820,7553.762
51830,7334.293
51840,7060.442
51850,6899.712
51860,6880.332
51870,6812.827
51880,6801.488
51890,6837.876
51900,6832.761
51910,6787.575
51920,5924.749
51930,4985.693
51940,2924.284
51950,2240.014
51960,1926.226
51970,1808.788
51980,1760.072
51990,1746.781
52000,1737.881
52010,1737.383
52020,1740.430
52030,1740.734
52040,1734.272
52050,1739.619
52060,1761.888
52070,1748.736
52080,1746.580
52090,1744.309
52100,1735.413
52110,1737.623
52120,1739.063
52130,1736.195
52140,1748.746
52150,1738.125
52160,1761.722
52170,1742.773
52180,1740.022
52190,1728.939
52200,1751.161
52210,1737.531
52220,1737.075
52230,1737.362
52240,1794.541
52250,1758.475
52260,1750.384
52270,1745.049
52280,1740.099
52290,1734.188
52300,1737.320
52310,1731.629
52320,1741.015
52330,1741.910
52340,1788.590
52350,1757.754
52360,1738.365
52370,1741.391
52380,1730.830
52390,1735.808
52400,1740.069
52410,1729.699
52420,1734.332
52430,1726.370
52440,3964.213
52450,4559.279
52460,4918.878
52470,5220.202
